"Species","Year","Region","Index","Index_q_0.025","Index_q_0.05","Index_q_0.25","Index_q_0.75","Index_q_0.95","Index_q_0.975"
"Hirundinidae1",2018,"CA-BC-10",1.42979952844328,0.982746190200238,1.0426141807672,1.25763617168379,1.63247305304893,1.96663364092253,2.10727346290202
"Hirundinidae1",2019,"CA-BC-10",1.16014179036761,0.764053982599117,0.820606281282303,1.01139787512715,1.3446146400292,1.65652864785107,1.76400312455652
"Hirundinidae1",1970,"CA-BC-5",21.1255268508906,13.9542542900719,14.8605796221047,18.3548083503952,24.6799742426163,30.6225408246428,32.9653372495942
"Hirundinidae1",1971,"CA-BC-5",22.6221636037964,15.607607008288,16.6126276992878,19.9033090707831,25.8668700623121,31.5352464295122,33.6879527776552
"Hirundinidae1",1972,"CA-BC-5",23.5078082032455,16.7863314970415,17.7503207511906,21.0108333028859,26.2507887175157,31.1290087303228,32.7247368718037
"Hirundinidae1",1973,"CA-BC-5",24.1306519309424,18.2584417614662,19.3141755907582,22.0581536218924,26.4836488101388,30.4213602409834,31.9253027459114
"Hirundinidae1",1974,"CA-BC-5",25.1222802984233,19.5869052636249,20.3627004966913,22.9857611665218,27.4357124513896,31.1141805954606,32.4092348904256
"Hirundinidae1",1975,"CA-BC-5",26.9291347538228,21.1228341082658,22.0787525496323,24.8098005134515,29.439905718914,33.5425743907293,35.1635301301814
"Hirundinidae1",1976,"CA-BC-5",27.6413015450954,21.6562569368749,22.5657226180337,25.5119922641499,30.0793912315809,34.2874533658305,35.8843471691493
"Hirundinidae1",1977,"CA-BC-5",27.1354979471328,20.7462927081269,21.8382122839098,24.9167985150412,29.6364003951401,33.7181119358809,35.1567529617883
"Hirundinidae1",1978,"CA-BC-5",27.6789631752824,21.4383930278171,22.3584111269244,25.4603989210867,30.3618663703425,34.4872128791369,35.7704840340402
"Hirundinidae1",1979,"CA-BC-5",28.4714417043622,22.2723204411984,23.1314741627228,26.1696633882423,31.0958858369406,35.4559432908745,37.3369163753625
"Hirundinidae1",1980,"CA-BC-5",26.1300628812626,20.2956400330808,21.1322998786882,23.994700801292,28.5650517666715,32.3070517909278,33.7479674821594
"Hirundinidae1",1981,"CA-BC-5",25.465069018484,19.9390033054943,20.7211580161342,23.4497861232559,27.8680017558418,31.6743359773304,33.1144233476758
"Hirundinidae1",1982,"CA-BC-5",24.15456815405,18.5908237153465,19.5160005619678,22.1290665793516,26.3379004347641,30.0982431024941,31.1657776735714
"Hirundinidae1",1983,"CA-BC-5",22.8697490693482,17.8183330159191,18.6457458558339,20.9956735321197,24.9998547672827,28.4952525876789,29.7449910498851
"Hirundinidae1",1984,"CA-BC-5",21.1897558456033,16.3569245615855,17.1142431259081,19.4313507186187,23.1500993995258,26.2636511033163,27.236195309853
"Hirundinidae1",1985,"CA-BC-5",19.9231424319459,15.9025744715105,16.3758817475318,18.3010971784234,21.6278528359388,24.5029674015506,25.5546768358174
"Hirundinidae1",1986,"CA-BC-5",17.7968143462714,13.9232151935451,14.5331845156318,16.4524754741549,19.2680517072157,21.9039308979326,22.7995941970525
"Hirundinidae1",1987,"CA-BC-5",16.5470382807712,12.9175057275483,13.5250408858295,15.2319714624847,17.9353283465943,20.2490462694318,21.0363223185784
"Hirundinidae1",1988,"CA-BC-5",14.411128102573,11.3402420920158,11.7749871001333,13.299850442711,15.5594942368182,17.4764933498831,18.2343315714932
"Hirundinidae1",1989,"CA-BC-5",13.386258147692,10.6879100936269,11.1336828073941,12.4190877549652,14.5090213788304,16.3460812464172,17.0599432520273
"Hirundinidae1",1990,"CA-BC-5",11.7201631304428,9.2072708259509,9.62731570976673,10.802807523073,12.5743092783447,13.9919807119126,14.5469451342176
"Hirundinidae1",1991,"CA-BC-5",10.9999643055035,8.86481298547142,9.21322381532516,10.2180777985236,11.7744516478964,13.1126410952356,13.5924544157464
"Hirundinidae1",1992,"CA-BC-5",9.66307250685031,7.53463342491118,7.90067489842638,8.94249664443271,10.4609771409492,11.6918947975785,12.1373982042232
"Hirundinidae1",1993,"CA-BC-5",9.94748837995283,8.04888156416575,8.31248392616739,9.20360975862888,10.8071537671747,12.3569508431179,12.8684294268005
"Hirundinidae1",1994,"CA-BC-5",9.16531460457041,7.3867958490672,7.68234480832445,8.50081747162581,9.88581484673329,11.2071398601581,11.6084034771031
"Hirundinidae1",1995,"CA-BC-5",8.68087009100037,7.01680043580186,7.24192764366935,8.04996030988154,9.41322449287295,10.5782143608339,11.0161045404449
"Hirundinidae1",1996,"CA-BC-5",7.98924511260594,6.42422925975857,6.64973015859093,7.40514194193258,8.63498767394183,9.72038055141025,10.0975607908999
"Hirundinidae1",1997,"CA-BC-5",7.13424577771236,5.52161604380996,5.74956954041031,6.53493180871473,7.71404129974827,8.63941939119746,8.94279155732639
"Hirundinidae1",1998,"CA-BC-5",6.74276345564891,5.25113686033976,5.46881684323991,6.20877063587433,7.31543494622646,8.24968482731331,8.58084491243116
"Hirundinidae1",1999,"CA-BC-5",6.39870589686473,5.0164768432058,5.21375724808203,5.8998376129481,6.91869975661646,7.75944216526565,8.06863939148737
